# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  156       4.194424237848e+03       9.761702714513e-01       0.000000000000e+00      -4.247174558803e+01       7.493147959011e-08       2.584059902393e-04      -1.448763228309e-06 
  157       4.223551597890e+03       9.697577236476e-01       0.000000000000e+00      -4.239439266740e+01       7.451698187090e-08       2.561265796836e-04      -1.429785205561e-06 
  158       4.252459111935e+03       9.630017822698e-01       0.000000000000e+00      -4.229391601708e+01       7.410630502647e-08       2.538845887149e-04      -1.410965443719e-06 
  159       4.281136135246e+03       9.559149710567e-01       0.000000000000e+00      -4.217009932028e+01       7.369826451393e-08       2.516824025234e-04      -1.392365716117e-06 
  160       4.309571693454e+03       9.485105894942e-01       0.000000000000e+00      -4.202273834673e+01       7.329138103717e-08       2.495221858278e-04      -1.374049992224e-06 
  161       4.337755242101e+03       9.408024333658e-01       0.000000000000e+00      -4.185163992954e+01       7.288434918543e-08       2.474057269465e-04      -1.356071498062e-06 
  162       4.365679032572e+03       9.328039041114e-01       0.000000000000e+00      -4.165661822902e+01       7.247757696782e-08       2.453339746726e-04      -1.338431898919e-06 
  163       4.393335945584e+03       9.245288426617e-01       0.000000000000e+00      -4.143749865116e+01       7.207188190204e-08       2.433074149206e-04      -1.321116762037e-06 
  164       4.420718742719e+03       9.159918237421e-01       0.000000000000e+00      -4.119411937119e+01       7.166802147386e-08       2.413261925591e-04      -1.304107898604e-06 
  165       4.447820064305e+03       9.072081662132e-01       0.000000000000e+00      -4.092633159673e+01       7.126668671872e-08       2.393900954345e-04      -1.287383210238e-06 
  166       4.474632427300e+03       8.981939434109e-01       0.000000000000e+00      -4.063399983091e+01       7.086849558916e-08       2.374985381588e-04      -1.270916533326e-06 
